# Wavelength   Rlam
17087.15423 0.48712
17094.77066 0.48679
17102.39048 0.48647
17110.01370 0.48615
17117.64032 0.48583
17125.27034 0.48551
17132.90376 0.48518
17140.54058 0.48486
17148.18081 0.48454
17155.82444 0.48422
17163.47148 0.48390
17171.12193 0.48358
17178.77578 0.48326
17186.43305 0.48294
17194.09373 0.48263
17201.75783 0.48231
17209.42534 0.48199
17217.09628 0.48167
17224.77063 0.48135
17232.44840 0.48103
17240.12959 0.48072
17247.81421 0.48040
17255.50225 0.48008
17263.19372 0.47977
17270.88862 0.47945
17278.58694 0.47913
17286.28870 0.47882
17293.99389 0.47850
17301.70252 0.47819
17309.41458 0.47787
17317.13008 0.47756
17324.84902 0.47724
17332.57140 0.47693
17340.29722 0.47661
17348.02649 0.47630
17355.75920 0.47599
17363.49536 0.47567
17371.23496 0.47536
17378.97802 0.47505
17386.72453 0.47474
17394.47449 0.47442
17402.22790 0.47411
17409.98477 0.47380
17417.74510 0.47349
17425.50889 0.47318
17433.27614 0.47287
17441.04685 0.47255
17448.82102 0.47224
17456.59866 0.47193
17464.37977 0.47162
17472.16434 0.47131
17479.95238 0.47100
17487.74390 0.47069
17495.53889 0.47039
17503.33735 0.47008
17511.13929 0.46977
17518.94471 0.46946
17526.75360 0.46915
17534.56598 0.46884
17542.38184 0.46854
17550.20118 0.46823
17558.02401 0.46792
17565.85033 0.46762
17573.68013 0.46731
17581.51342 0.46700
17589.35021 0.46670
17597.19049 0.46639
17605.03426 0.46608
17612.88153 0.46578
17620.73230 0.46547
17628.58657 0.46517
17636.44433 0.46487
17644.30560 0.46456
17652.17038 0.46426
17660.03866 0.46395
17667.91045 0.46365
17675.78574 0.46335
17683.66455 0.46304
17691.54687 0.46274
17699.43270 0.46244
17707.32205 0.46213
17715.21491 0.46183
17723.11129 0.46153
17731.01119 0.46123
17738.91461 0.46093
17746.82156 0.46063
17754.73203 0.46033
17762.64603 0.46002
17770.56355 0.45972
17778.48460 0.45942
17786.40919 0.45912
17794.33730 0.45882
17802.26895 0.45852
17810.20414 0.45823
17818.14286 0.45793
17826.08512 0.45763
17834.03092 0.45733
17841.98026 0.45703
17849.93315 0.45673
17857.88958 0.45643
17865.84956 0.45614
17873.81308 0.45584
17881.78016 0.45554
17889.75078 0.45525
17897.72496 0.45495
17905.70270 0.45465
17913.68399 0.45436
17921.66883 0.45406
17929.65724 0.45377
17937.64921 0.45347
17945.64474 0.45317
17953.64383 0.45288
17961.64649 0.45258
17969.65271 0.45229
17977.66251 0.45200
17985.67587 0.45170
17993.69281 0.45141
18001.71332 0.45111
18009.73741 0.45082
18017.76507 0.45053
18025.79631 0.45024
18033.83113 0.44994
18041.86953 0.44965
18049.91151 0.44936
18057.95708 0.44907
18066.00624 0.44877
18074.05898 0.44848
18082.11532 0.44819
18090.17524 0.44790
18098.23876 0.44761
18106.30587 0.44732
18114.37657 0.44703
18122.45088 0.44674
18130.52878 0.44645
18138.61028 0.44616
18146.69539 0.44587
18154.78410 0.44558
18162.87641 0.44529
18170.97234 0.44500
18179.07187 0.44471
18187.17501 0.44443
18195.28176 0.44414
18203.39213 0.44385
18211.50611 0.44356
18219.62371 0.44328
18227.74493 0.44299
18235.86976 0.44270
18243.99822 0.44242
18252.13030 0.44213
18260.26601 0.44184
18268.40534 0.44156
18276.54830 0.44127
18284.69489 0.44099
18292.84511 0.44070
18300.99897 0.44042
18309.15646 0.44013
18317.31758 0.43985
18325.48234 0.43956
18333.65075 0.43928
18341.82279 0.43899
18349.99848 0.43871
18358.17781 0.43843
18366.36078 0.43814
18374.54741 0.43786
18382.73768 0.43758
18390.93160 0.43729
18399.12918 0.43701
18407.33041 0.43673
18415.53529 0.43645
18423.74383 0.43617
18431.95604 0.43588
18440.17190 0.43560
18448.39142 0.43532
18456.61461 0.43504
18464.84146 0.43476
18473.07198 0.43448
18481.30617 0.43420
18489.54403 0.43392
18497.78556 0.43364
18506.03077 0.43336
18514.27965 0.43308
18522.53220 0.43280
18530.78844 0.43252
18539.04835 0.43225
18547.31195 0.43197
18555.57923 0.43169
18563.85020 0.43141
18572.12485 0.43113
18580.40319 0.43086
18588.68522 0.43058
18596.97094 0.43030
18605.26036 0.43003
18613.55347 0.42975
18621.85028 0.42947
18630.15078 0.42920
18638.45499 0.42892
18646.76289 0.42864
18655.07450 0.42837
18663.38982 0.42809
18671.70884 0.42782
18680.03157 0.42754
18688.35801 0.42727
18696.68816 0.42699
18705.02202 0.42672
18713.35960 0.42645
18721.70089 0.42617
18730.04591 0.42590
18738.39464 0.42563
18746.74709 0.42535
18755.10327 0.42508
18763.46317 0.42481
18771.82680 0.42453
18780.19415 0.42426
18788.56524 0.42399
18796.94006 0.42372
18805.31861 0.42345
18813.70089 0.42318
18822.08691 0.42290
18830.47667 0.42263
18838.87017 0.42236
18847.26741 0.42209
18855.66839 0.42182
18864.07312 0.42155
18872.48159 0.42128
18880.89382 0.42101
18889.30979 0.42074
18897.72951 0.42047
18906.15298 0.42020
18914.58022 0.41993
18923.01120 0.41967
18931.44595 0.41940
18939.88445 0.41913
18948.32672 0.41886
18956.77275 0.41859
18965.22254 0.41833
18973.67610 0.41806
18982.13343 0.41779
18990.59453 0.41752
18999.05940 0.41726
19007.52804 0.41699
19016.00046 0.41672
19024.47665 0.41646
19032.95662 0.41619
19041.44037 0.41593
19049.92791 0.41566
19058.41922 0.41540
19066.91432 0.41513
19075.41321 0.41487
19083.91589 0.41460
19092.42236 0.41434
19100.93261 0.41407
19109.44667 0.41381
19117.96451 0.41354
19126.48616 0.41328
19135.01160 0.41302
19143.54084 0.41275
19152.07388 0.41249
19160.61073 0.41223
19169.15138 0.41197
19177.69584 0.41170
19186.24411 0.41144
19194.79619 0.41118
19203.35208 0.41092
19211.91178 0.41066
19220.47530 0.41039
19229.04264 0.41013
19237.61379 0.40987
19246.18877 0.40961
19254.76757 0.40935
19263.35019 0.40909
19271.93664 0.40883
19280.52691 0.40857
19289.12102 0.40831
19297.71895 0.40805
19306.32072 0.40779
19314.92632 0.40753
19323.53576 0.40727
19332.14903 0.40701
19340.76614 0.40676
19349.38710 0.40650
19358.01190 0.40624
19366.64054 0.40598
19375.27303 0.40572
19383.90936 0.40547
19392.54955 0.40521
19401.19359 0.40495
19409.84148 0.40469
19418.49322 0.40444
19427.14882 0.40418
19435.80828 0.40392
19444.47160 0.40367
19453.13878 0.40341
19461.80982 0.40316
19470.48473 0.40290
19479.16351 0.40265
19487.84615 0.40239
19496.53267 0.40214
19505.22305 0.40188
19513.91731 0.40163
19522.61545 0.40137
19531.31746 0.40112
19540.02335 0.40086
19548.73312 0.40061
19557.44678 0.40036
19566.16432 0.40010
19574.88574 0.39985
19583.61105 0.39960
19592.34025 0.39934
19601.07334 0.39909
19609.81033 0.39884
19618.55121 0.39859
19627.29598 0.39833
19636.04465 0.39808
19644.79723 0.39783
19653.55370 0.39758
19662.31408 0.39733
19671.07836 0.39708
19679.84655 0.39683
19688.61864 0.39658
19697.39465 0.39632
19706.17457 0.39607
19714.95840 0.39582
19723.74615 0.39557
19732.53781 0.39532
19741.33340 0.39508
19750.13290 0.39483
19758.93633 0.39458
19767.74368 0.39433
19776.55495 0.39408
19785.37016 0.39383
19794.18929 0.39358
19803.01235 0.39333
19811.83935 0.39309
19820.67028 0.39284
19829.50515 0.39259
19838.34395 0.39234
19847.18670 0.39210
19856.03339 0.39185
19864.88402 0.39160
19873.73859 0.39136
19882.59711 0.39111
19891.45958 0.39086
19900.32600 0.39062
19909.19638 0.39037
19918.07071 0.39013
19926.94899 0.38988
19935.83123 0.38963
19944.71743 0.38939
19953.60759 0.38914
19962.50171 0.38890
19971.39980 0.38865
19980.30185 0.38841
19989.20787 0.38817
19998.11786 0.38792
20007.03183 0.38768
20015.94976 0.38743
20024.87168 0.38719
20033.79756 0.38695
20042.72743 0.38671
20051.66128 0.38646
20060.59911 0.38622
20069.54092 0.38598
20078.48672 0.38573
20087.43651 0.38549
20096.39028 0.38525
20105.34805 0.38501
20114.30981 0.38477
20123.27556 0.38453
20132.24531 0.38428
20141.21906 0.38404
20150.19681 0.38380
20159.17856 0.38356
20168.16432 0.38332
20177.15408 0.38308
20186.14784 0.38284
20195.14562 0.38260
20204.14740 0.38236
20213.15320 0.38212
20222.16301 0.38188
20231.17684 0.38164
20240.19469 0.38140
20249.21656 0.38117
20258.24244 0.38093
20267.27236 0.38069
20276.30629 0.38045
20285.34425 0.38021
20294.38625 0.37997
20303.43227 0.37974
20312.48232 0.37950
20321.53641 0.37926
20330.59453 0.37902
20339.65669 0.37879
20348.72289 0.37855
20357.79314 0.37831
20366.86742 0.37808
20375.94575 0.37784
20385.02813 0.37761
20394.11455 0.37737
20403.20502 0.37713
20412.29955 0.37690
20421.39813 0.37666
20430.50077 0.37643
20439.60746 0.37619
20448.71821 0.37596
20457.83303 0.37572
20466.95190 0.37549
20476.07484 0.37525
20485.20185 0.37502
20494.33293 0.37479
20503.46807 0.37455
20512.60729 0.37432
20521.75058 0.37409
20530.89795 0.37385
20540.04939 0.37362
20549.20492 0.37339
20558.36452 0.37315
20567.52821 0.37292
20576.69598 0.37269
20585.86784 0.37246
20595.04379 0.37222
20604.22382 0.37199
20613.40795 0.37176
20622.59617 0.37153
20631.78849 0.37130
20640.98491 0.37107
20650.18542 0.37084
20659.39004 0.37061
20668.59876 0.37037
20677.81158 0.37014
20687.02851 0.36991
20696.24955 0.36968
20705.47470 0.36945
20714.70396 0.36922
20723.93733 0.36899
20733.17482 0.36877
20742.41643 0.36854
20751.66215 0.36831
20760.91200 0.36808
20770.16597 0.36785
20779.42407 0.36762
20788.68629 0.36739
20797.95264 0.36716
20807.22312 0.36694
20816.49774 0.36671
20825.77648 0.36648
20835.05937 0.36625
20844.34639 0.36603
20853.63755 0.36580
20862.93285 0.36557
20872.23230 0.36535
20881.53589 0.36512
20890.84363 0.36489
20900.15551 0.36467
20909.47155 0.36444
20918.79174 0.36421
20928.11608 0.36399
20937.44458 0.36376
20946.77724 0.36354
20956.11406 0.36331
20965.45504 0.36309
20974.80019 0.36286
20984.14950 0.36264
20993.50297 0.36241
21002.86062 0.36219
21012.22244 0.36196
21021.58843 0.36174
21030.95859 0.36152
21040.33293 0.36129
21049.71145 0.36107
21059.09415 0.36085
21068.48103 0.36062
21077.87210 0.36040
21087.26735 0.36018
21096.66679 0.35995
21106.07042 0.35973
21115.47825 0.35951
21124.89026 0.35929
21134.30647 0.35907
21143.72688 0.35884
21153.15149 0.35862
21162.58029 0.35840
21172.01331 0.35818
21181.45052 0.35796
21190.89194 0.35774
21200.33757 0.35752
21209.78741 0.35729
21219.24147 0.35707
21228.69973 0.35685
21238.16221 0.35663
21247.62892 0.35641
21257.09984 0.35619
21266.57498 0.35597
21276.05434 0.35575
21285.53793 0.35554
21295.02575 0.35532
21304.51780 0.35510
21314.01407 0.35488
21323.51459 0.35466
21333.01933 0.35444
21342.52831 0.35422
21352.04153 0.35400
21361.55899 0.35379
21371.08070 0.35357
21380.60665 0.35335
21390.13684 0.35313
21399.67128 0.35292
21409.20997 0.35270
21418.75292 0.35248
21428.30011 0.35226
21437.85156 0.35205
21447.40727 0.35183
21456.96724 0.35161
21466.53147 0.35140
21476.09997 0.35118
21485.67273 0.35097
21495.24975 0.35075
21504.83105 0.35053
21514.41661 0.35032
21524.00645 0.35010
21533.60056 0.34989
21543.19895 0.34967
21552.80162 0.34946
21562.40857 0.34924
21572.01980 0.34903
21581.63531 0.34882
21591.25511 0.34860
21600.87920 0.34839
21610.50758 0.34817
21620.14025 0.34796
21629.77721 0.34775
21639.41847 0.34753
21649.06403 0.34732
21658.71388 0.34711
21668.36804 0.34689
21678.02650 0.34668
21687.68927 0.34647
21697.35634 0.34626
21707.02772 0.34604
21716.70341 0.34583
21726.38342 0.34562
21736.06774 0.34541
21745.75638 0.34520
21755.44933 0.34498
21765.14661 0.34477
21774.84821 0.34456
21784.55413 0.34435
21794.26438 0.34414
21803.97896 0.34393
21813.69786 0.34372
21823.42110 0.34351
21833.14868 0.34330
21842.88059 0.34309
21852.61683 0.34288
21862.35742 0.34267
21872.10235 0.34246
21881.85162 0.34225
21891.60524 0.34204
21901.36321 0.34183
21911.12552 0.34162
21920.89219 0.34141
21930.66321 0.34121
21940.43859 0.34100
21950.21832 0.34079
21960.00241 0.34058
21969.79087 0.34037
21979.58368 0.34016
21989.38087 0.33996
21999.18241 0.33975
22008.98833 0.33954
22018.79862 0.33933
22028.61328 0.33913
22038.43232 0.33892
22048.25573 0.33871
22058.08352 0.33851
22067.91569 0.33830
22077.75225 0.33809
22087.59319 0.33789
22097.43851 0.33768
22107.28823 0.33748
22117.14233 0.33727
22127.00083 0.33706
22136.86372 0.33686
22146.73101 0.33665
22156.60270 0.33645
22166.47878 0.33624
22176.35927 0.33604
22186.24416 0.33583
22196.13346 0.33563
22206.02717 0.33543
22215.92528 0.33522
22225.82781 0.33502
22235.73476 0.33481
22245.64611 0.33461
22255.56189 0.33441
22265.48209 0.33420
22275.40671 0.33400
22285.33575 0.33380
22295.26921 0.33359
22305.20711 0.33339
22315.14944 0.33319
22325.09619 0.33298
22335.04738 0.33278
22345.00301 0.33258
22354.96307 0.33238
22364.92758 0.33218
22374.89652 0.33197
22384.86991 0.33177
22394.84774 0.33157
22404.83002 0.33137
22414.81676 0.33117
22424.80794 0.33097
22434.80357 0.33077
22444.80367 0.33057
22454.80821 0.33036
22464.81722 0.33016
22474.83069 0.32996
22484.84863 0.32976
22494.87102 0.32956
22504.89789 0.32936
22514.92923 0.32916
22524.96503 0.32896
22535.00531 0.32877
22545.05007 0.32857
22555.09930 0.32837
22565.15301 0.32817
22575.21121 0.32797
22585.27388 0.32777
22595.34105 0.32757
22605.41269 0.32737
22615.48883 0.32717
22625.56946 0.32698
22635.65459 0.32678
22645.74421 0.32658
22655.83832 0.32638
22665.93694 0.32619
22676.04005 0.32599
22686.14767 0.32579
22696.25980 0.32559
22706.37643 0.32540
22716.49758 0.32520
22726.62323 0.32500
22736.75340 0.32481
22746.88808 0.32461
22757.02728 0.32441
22767.17100 0.32422
22777.31924 0.32402
22787.47200 0.32383
22797.62929 0.32363
22807.79111 0.32344
22817.95746 0.32324
22828.12834 0.32304
22838.30375 0.32285
22848.48370 0.32265
22858.66818 0.32246
22868.85721 0.32226
22879.05077 0.32207
22889.24888 0.32188
22899.45154 0.32168
22909.65874 0.32149
22919.87050 0.32129
22930.08680 0.32110
22940.30766 0.32091
22950.53308 0.32071
22960.76305 0.32052
22970.99758 0.32033
22981.23668 0.32013
22991.48033 0.31994
23001.72856 0.31975
23011.98135 0.31955
23022.23871 0.31936
23032.50065 0.31917
23042.76716 0.31898
23053.03824 0.31879
23063.31391 0.31859
23073.59415 0.31840
23083.87898 0.31821
23094.16839 0.31802
23104.46238 0.31783
23114.76097 0.31764
23125.06415 0.31744
23135.37191 0.31725
23145.68428 0.31706
23156.00124 0.31687
23166.32279 0.31668
23176.64895 0.31649
23186.97971 0.31630
23197.31508 0.31611
23207.65505 0.31592
23217.99964 0.31573
23228.34883 0.31554
23238.70264 0.31535
23249.06106 0.31516
23259.42410 0.31497
23269.79175 0.31478
23280.16403 0.31459
23290.54094 0.31440
23300.92246 0.31422
23311.30862 0.31403
23321.69940 0.31384
23332.09482 0.31365
23342.49487 0.31346
23352.89956 0.31327
23363.30888 0.31309
23373.72284 0.31290
23384.14145 0.31271
23394.56470 0.31252
23404.99259 0.31234
23415.42514 0.31215
23425.86233 0.31196
23436.30418 0.31177
23446.75068 0.31159
23457.20184 0.31140
23467.65765 0.31121
23478.11813 0.31103
23488.58327 0.31084
23499.05307 0.31065
23509.52754 0.31047
23520.00668 0.31028
23530.49049 0.31010
23540.97897 0.30991
23551.47213 0.30973
23561.96996 0.30954
23572.47248 0.30936
23582.97968 0.30917
23593.49155 0.30898
23604.00812 0.30880
23614.52937 0.30862
23625.05532 0.30843
23635.58595 0.30825
23646.12128 0.30806
23656.66130 0.30788
23667.20602 0.30769
23677.75545 0.30751
23688.30957 0.30733
23698.86840 0.30714
23709.43194 0.30696
23720.00018 0.30678
23730.57314 0.30659
23741.15081 0.30641
23751.73319 0.30623
23762.32029 0.30604
23772.91211 0.30586
23783.50865 0.30568
23794.10991 0.30550
23804.71590 0.30531
23815.32662 0.30513
23825.94206 0.30495
23836.56224 0.30477
23847.18715 0.30458
23857.81680 0.30440
23868.45118 0.30422
23879.09031 0.30404
23889.73418 0.30386
23900.38279 0.30368
23911.03615 0.30350
23921.69426 0.30332
23932.35711 0.30314
23943.02472 0.30295
23953.69709 0.30277
23964.37421 0.30259
23975.05610 0.30241
23985.74274 0.30223
23996.43415 0.30205
24007.13032 0.30187
24017.83126 0.30169
24028.53697 0.30151
24039.24745 0.30133
24049.96271 0.30116
24060.68274 0.30098
24071.40755 0.30080
24082.13715 0.30062
24092.87152 0.30044
24103.61068 0.30026
24114.35462 0.30008
24125.10336 0.29990
24135.85688 0.29973
24146.61520 0.29955
24157.37832 0.29937
24168.14623 0.29919
24178.91894 0.29901
24189.69646 0.29884
24200.47877 0.29866
24211.26590 0.29848
24222.05783 0.29830
24232.85457 0.29813
24243.65613 0.29795
24254.46250 0.29777
24265.27368 0.29760
24276.08969 0.29742
24286.91051 0.29724
24297.73616 0.29707
24308.56664 0.29689
24319.40194 0.29671
24330.24207 0.29654
24341.08704 0.29636
24351.93684 0.29619
24362.79147 0.29601
24373.65094 0.29583
24384.51526 0.29566
24395.38441 0.29548
24406.25842 0.29531
24417.13726 0.29513
24428.02096 0.29496
24438.90951 0.29478
24449.80291 0.29461
24460.70117 0.29443
24471.60428 0.29426
24482.51226 0.29409
24493.42510 0.29391
24504.34280 0.29374
24515.26537 0.29356
24526.19280 0.29339
24537.12511 0.29322
24548.06229 0.29304
24559.00435 0.29287
24569.95128 0.29270
24580.90309 0.29252
24591.85979 0.29235
24602.82136 0.29218
24613.78783 0.29200
24624.75918 0.29183
24635.73542 0.29166
24646.71656 0.29149
24657.70259 0.29131
24668.69351 0.29114
24679.68934 0.29097
24690.69007 0.29080
24701.69570 0.29063
24712.70623 0.29046
24723.72168 0.29028
24734.74203 0.29011
24745.76730 0.28994
24756.79748 0.28977
24767.83257 0.28960
24778.87259 0.28943
24789.91753 0.28926
24800.96739 0.28909
24812.02217 0.28892
24823.08189 0.28874
24834.14653 0.28857
24845.21610 0.28840
24856.29061 0.28823
24867.37006 0.28806
24878.45444 0.28789
24889.54377 0.28772
24900.63803 0.28756
24911.73725 0.28739
24922.84141 0.28722
24933.95052 0.28705
24945.06458 0.28688
24956.18359 0.28671
24967.30757 0.28654
24978.43650 0.28637
24989.57039 0.28620
25000.70924 0.28603
25011.85306 0.28587
25023.00184 0.28570
25034.15560 0.28553
25045.31433 0.28536
25056.47803 0.28519
25067.64670 0.28503
25078.82036 0.28486
25089.99899 0.28469
25101.18261 0.28452
25112.37122 0.28436
25123.56481 0.28419
25134.76339 0.28402
25145.96696 0.28385
25157.17553 0.28369
25168.38909 0.28352
25179.60765 0.28335
25190.83121 0.28319
25202.05977 0.28302
25213.29334 0.28285
25224.53192 0.28269
25235.77550 0.28252
25247.02410 0.28236
25258.27771 0.28219
25269.53634 0.28202
25280.79998 0.28186
25292.06865 0.28169
25303.34234 0.28153
25314.62105 0.28136
25325.90479 0.28120
25337.19356 0.28103
25348.48737 0.28087
25359.78620 0.28070
25371.09008 0.28054
25382.39899 0.28037
25393.71294 0.28021
25405.03194 0.28005
25416.35598 0.27988
25427.68507 0.27972
25439.01921 0.27955
25450.35840 0.27939
25461.70264 0.27923
25473.05194 0.27906
25484.40631 0.27890
25495.76573 0.27874
25507.13021 0.27857
25518.49976 0.27841
25529.87438 0.27825
25541.25407 0.27808
25552.63883 0.27792
25564.02867 0.27776
25575.42358 0.27760
25586.82357 0.27743
25598.22864 0.27727
25609.63880 0.27711
25621.05404 0.27695
25632.47437 0.27678
25643.89980 0.27662
25655.33031 0.27646
25666.76592 0.27630
25678.20663 0.27614
25689.65243 0.27598
25701.10334 0.27581
25712.55935 0.27565
25724.02047 0.27549
25735.48670 0.27533
25746.95804 0.27517
25758.43449 0.27501
25769.91606 0.27485
25781.40274 0.27469
25792.89455 0.27453
25804.39147 0.27437
25815.89352 0.27421
25827.40070 0.27405
25838.91301 0.27389
25850.43045 0.27373
25861.95302 0.27357
25873.48073 0.27341
25885.01358 0.27325
25896.55157 0.27309
25908.09470 0.27293
25919.64298 0.27277
25931.19640 0.27261
25942.75498 0.27245
25954.31870 0.27229
25965.88758 0.27214
25977.46162 0.27198
25989.04082 0.27182
26000.62517 0.27166
26012.21469 0.27150
26023.80938 0.27134
26035.40924 0.27119
26047.01426 0.27103
26058.62446 0.27087
26070.23983 0.27071
26081.86039 0.27055
26093.48612 0.27040
26105.11703 0.27024
26116.75313 0.27008
26128.39441 0.26992
26140.04088 0.26977
26151.69255 0.26961
26163.34941 0.26945
26175.01146 0.26930
26186.67871 0.26914
26198.35117 0.26898
26210.02882 0.26883
26221.71168 0.26867
26233.39975 0.26851
26245.09303 0.26836
26256.79152 0.26820
26268.49522 0.26805
26280.20414 0.26789
26291.91828 0.26774
26303.63765 0.26758
26315.36223 0.26742
26327.09204 0.26727
26338.82709 0.26711
26350.56736 0.26696
26362.31286 0.26680
26374.06360 0.26665
26385.81958 0.26649
26397.58080 0.26634
26409.34726 0.26618
26421.11896 0.26603
26432.89591 0.26588
26444.67811 0.26572
26456.46557 0.26557
26468.25828 0.26541
26480.05624 0.26526
26491.85946 0.26511
26503.66795 0.26495
26515.48169 0.26480
26527.30071 0.26465
26539.12499 0.26449
26550.95454 0.26434
26562.78937 0.26419
26574.62947 0.26403
26586.47484 0.26388
26598.32550 0.26373
26610.18144 0.26357
26622.04267 0.26342
26633.90918 0.26327
26645.78098 0.26312
26657.65807 0.26296
26669.54046 0.26281
26681.42814 0.26266
26693.32113 0.26251
26705.21941 0.26236
26717.12300 0.26220
26729.03189 0.26205
26740.94609 0.26190
26752.86560 0.26175
26764.79043 0.26160
26776.72057 0.26145
26788.65602 0.26129
26800.59680 0.26114
26812.54290 0.26099
26824.49433 0.26084
26836.45108 0.26069
26848.41316 0.26054
26860.38058 0.26039
26872.35333 0.26024
26884.33141 0.26009
26896.31484 0.25994
26908.30360 0.25979
26920.29771 0.25964
26932.29717 0.25949
26944.30197 0.25934
26956.31213 0.25919
26968.32764 0.25904
26980.34850 0.25889
26992.37473 0.25874
27004.40631 0.25859
27016.44326 0.25844
27028.48557 0.25829
27040.53325 0.25814
27052.58630 0.25800
27064.64472 0.25785
27076.70852 0.25770
27088.77769 0.25755
27100.85225 0.25740
27112.93218 0.25725
27125.01750 0.25710
27137.10821 0.25696
27149.20431 0.25681
27161.30580 0.25666
27173.41268 0.25651
27185.52496 0.25636
27197.64264 0.25622
27209.76572 0.25607
27221.89420 0.25592
27234.02809 0.25577
27246.16739 0.25563
27258.31210 0.25548
27270.46222 0.25533
27282.61776 0.25519
27294.77872 0.25504
27306.94509 0.25489
27319.11689 0.25475
27331.29412 0.25460
27343.47677 0.25445
27355.66486 0.25431
27367.85837 0.25416
27380.05733 0.25401
27392.26171 0.25387
27404.47154 0.25372
27416.68682 0.25358
27428.90753 0.25343
27441.13370 0.25328
27453.36531 0.25314
27465.60238 0.25299
27477.84490 0.25285
27490.09287 0.25270
27502.34631 0.25256
27514.60521 0.25241
27526.86957 0.25227
27539.13940 0.25212
27551.41470 0.25198
27563.69547 0.25183
27575.98171 0.25169
27588.27343 0.25154
27600.57063 0.25140
27612.87331 0.25126
27625.18148 0.25111
27637.49513 0.25097
27649.81427 0.25082
27662.13890 0.25068
27674.46902 0.25054
27686.80465 0.25039
27699.14576 0.25025
27711.49238 0.25011
27723.84451 0.24996
27736.20214 0.24982
27748.56527 0.24968
27760.93392 0.24953
27773.30808 0.24939
27785.68776 0.24925
27798.07296 0.24910
27810.46367 0.24896
27822.85991 0.24882
27835.26167 0.24868
27847.66897 0.24853
27860.08179 0.24839
27872.50014 0.24825
27884.92403 0.24811
27897.35346 0.24797
27909.78843 0.24782
27922.22894 0.24768
27934.67500 0.24754
27947.12661 0.24740
27959.58376 0.24726
27972.04647 0.24712
27984.51473 0.24697
27996.98855 0.24683
28009.46793 0.24669
28021.95287 0.24655
28034.44338 0.24641
28046.93946 0.24627
28059.44110 0.24613
28071.94832 0.24599
28084.46111 0.24585
28096.97948 0.24571
28109.50343 0.24557
28122.03297 0.24543
28134.56809 0.24529
28147.10879 0.24515
28159.65508 0.24501
28172.20697 0.24487
28184.76445 0.24473
28197.32753 0.24459
28209.89621 0.24445
28222.47050 0.24431
28235.05038 0.24417
28247.63588 0.24403
28260.22698 0.24389
28272.82370 0.24375
28285.42603 0.24361
28298.03398 0.24347
28310.64754 0.24333
28323.26673 0.24319
28335.89155 0.24306
28348.52199 0.24292
28361.15807 0.24278
28373.79977 0.24264
28386.44711 0.24250
28399.10009 0.24236
28411.75871 0.24223
28424.42297 0.24209
28437.09287 0.24195
28449.76842 0.24181
28462.44963 0.24167
28475.13648 0.24154
28487.82899 0.24140
28500.52716 0.24126
28513.23099 0.24112
28525.94048 0.24099
28538.65563 0.24085
28551.37646 0.24071
28564.10295 0.24058
28576.83511 0.24044
28589.57296 0.24030
28602.31648 0.24017
28615.06567 0.24003
28627.82056 0.23989
28640.58112 0.23976
28653.34738 0.23962
28666.11932 0.23948
28678.89696 0.23935
28691.68030 0.23921
28704.46933 0.23908
28717.26406 0.23894
28730.06450 0.23880
28742.87064 0.23867
28755.68249 0.23853
28768.50005 0.23840
28781.32333 0.23826
28794.15231 0.23813
28806.98702 0.23799
28819.82745 0.23786
28832.67360 0.23772
28845.52548 0.23759
28858.38309 0.23745
28871.24643 0.23732
28884.11550 0.23718
28896.99031 0.23705
28909.87086 0.23691
28922.75715 0.23678
28935.64918 0.23664
28948.54696 0.23651
28961.45048 0.23638
28974.35976 0.23624
28987.27480 0.23611
29000.19559 0.23597
29013.12214 0.23584
29026.05445 0.23571
29038.99253 0.23557
29051.93637 0.23544
29064.88598 0.23531
29077.84137 0.23517
29090.80253 0.23504
29103.76947 0.23491
29116.74218 0.23477
29129.72068 0.23464
29142.70497 0.23451
29155.69504 0.23437
29168.69090 0.23424
29181.69256 0.23411
29194.70001 0.23398
29207.71325 0.23384
29220.73230 0.23371
29233.75715 0.23358
29246.78781 0.23345
29259.82428 0.23332
29272.86656 0.23318
29285.91465 0.23305
29298.96855 0.23292
29312.02828 0.23279
29325.09382 0.23266
29338.16519 0.23252
29351.24239 0.23239
29364.32542 0.23226
29377.41427 0.23213
29390.50896 0.23200
29403.60949 0.23187
29416.71586 0.23174
29429.82807 0.23161
29442.94612 0.23148
29456.07003 0.23135
29469.19978 0.23121
29482.33538 0.23108
29495.47684 0.23095
29508.62416 0.23082
29521.77733 0.23069
29534.93637 0.23056
29548.10128 0.23043
29561.27205 0.23030
29574.44870 0.23017
29587.63121 0.23004
29600.81961 0.22991
29614.01388 0.22978
29627.21403 0.22965
29640.42007 0.22952
29653.63199 0.22939
29666.84981 0.22927
29680.07351 0.22914
29693.30311 0.22901
29706.53861 0.22888
29719.78000 0.22875
29733.02730 0.22862
29746.28050 0.22849
29759.53961 0.22836
29772.80463 0.22823
29786.07556 0.22810
29799.35241 0.22798
29812.63518 0.22785
29825.92386 0.22772
29839.21847 0.22759
29852.51901 0.22746
29865.82547 0.22734
29879.13787 0.22721
29892.45620 0.22708
29905.78047 0.22695
29919.11067 0.22682
29932.44682 0.22670
29945.78891 0.22657
29959.13695 0.22644
29972.49094 0.22631
29985.85088 0.22619
29999.21678 0.22606
30012.58863 0.22593
30025.96644 0.22581
30039.35022 0.22568
30052.73996 0.22555
30066.13567 0.22542
30079.53736 0.22530
30092.94501 0.22517
